,Date,CMSCA-QQQ,VZ-QQQ,TMUS-QQQ,T-QQQ,QCOM-QQQ,CMSCA-SPY,VZ-SPY,TMUS-SPY,T-SPY,QCOM-SPY,CMSCA-IXP,VZ-IXP,TMUS-IXP,T-IXP,QCOM-IXP,CMSCA-IYZ,VZ-IYZ,TMUS-IYZ,T-IYZ,QCOM-IYZ,CMSCA-IXTC,VZ-IXTC,TMUS-IXTC,T-IXTC,QCOM-IXTC
10,1/18/2013,0.010212485295063044,0.011918989887066028,0.0011709634812849723,0.010212485295063044,0.010212485295063044,0.005751334717631569,0.007457839309634553,-0.0032901870961465013,0.005751334717631569,0.005751334717631569,0.005913536224763285,0.007620040816766269,-0.0031279855890147864,0.005913536224763285,0.005913536224763285,0.0005983767210691803,0.0023048813130721645,-0.00844314509270889,0.0005983767210691803,0.0005983767210691803,0.005381622579612734,0.007088127171615718,-0.0036598992341653376,0.005381622579612734,0.005381622579612734
11,1/22/2013,-0.013127371012052594,0.007720139591169723,0.00048660169311264077,-0.013127371012052594,-0.013127371012052594,-0.01686738487066905,0.003980125732553269,-0.0032534121655038136,-0.01686738487066905,-0.01686738487066905,-0.011832162235247367,0.00901534836797495,0.0017818104699178683,-0.011832162235247367,-0.011832162235247367,-0.02245759498110065,-0.0016100843778783305,-0.008843622275935412,-0.02245759498110065,-0.02245759498110065,-0.014783582990939938,0.0060639276122823795,-0.0011696102857747036,-0.014783582990939938,-0.014783582990939938
12,1/23/2013,-0.0013231845111389114,-0.009583475803102443,0.006573989660655332,-0.0013231845111389114,-0.0013231845111389114,0.0031530712987218935,-0.005107219993241638,0.011050245470516137,0.0031530712987218935,0.0031530712987218935,0.005620681920461137,-0.002639609371502394,0.01351785609225538,0.005620681920461137,0.005620681920461137,0.0035498122756891185,-0.004710479016274413,0.011446986447483362,0.0035498122756891185,0.0035498122756891185,0.011693316653034668,0.003433025361071137,0.019590490824828912,0.011693316653034668,0.011693316653034668
13,1/24/2013,0.0032996925665056184,0.009169755414476406,0.0335751285634089,0.0032996925665056184,0.0032996925665056184,-0.010822758296240126,-0.004952695448269339,0.01945267770066315,-0.010822758296240126,-0.010822758296240126,-0.012959713393646438,-0.00708965054567565,0.01731572260325684,-0.012959713393646438,-0.012959713393646438,-0.012167981957680239,-0.006297919109709452,0.018107454039223037,-0.012167981957680239,-0.012167981957680239,-0.025071572650059142,-0.019201509802088356,0.0052038633468441346,-0.025071572650059142,-0.025071572650059142
14,1/25/2013,-0.0005503075680454855,-0.003210688995234354,-0.007144809358277061,-0.0005503075680454855,-0.0005503075680454855,-0.0010695408895992978,-0.003729922316788166,-0.007664042679830873,-0.0010695408895992978,-0.0010695408895992978,0.0023091632974307818,-0.0003512181297580868,-0.004285338492800795,0.0023091632974307818,0.0023091632974307818,0.007361195792717663,0.004700814365528795,0.0007666940024860878,0.007361195792717663,0.007361195792717663,-0.0015079323640277698,-0.004168313791216638,-0.008102434154259345,-0.0015079323640277698,-0.0015079323640277698
15,1/28/2013,-0.007026811312088399,0.00010418915382870387,0.0028993100473308016,-0.007026811312088399,-0.007026811312088399,-0.003591193384196317,0.0035398070817207867,0.006334927975222884,-0.003591193384196317,-0.003591193384196317,-0.005474474798205251,0.0016565256677118527,0.00445164656121395,-0.005474474798205251,-0.005474474798205251,-0.007211338328028793,-8.033786211168953e-05,0.002714783031390408,-0.007211338328028793,-0.007211338328028793,-0.0021440289564708137,0.0049869715094462905,0.007782092402948387,-0.0021440289564708137,-0.0021440289564708137
16,1/29/2013,-0.011841392000795556,0.016775303089462887,-0.0011735474887574553,-0.011841392000795556,-0.011841392000795556,-0.015617146956089224,0.01299954813416922,-0.004949302444051123,-0.015617146956089224,-0.015617146956089224,-0.02376474342572063,0.004851951664537816,-0.013096898913682528,-0.02376474342572063,-0.02376474342572063,-0.0169191716475586,0.011697523442699843,-0.0062513271355205,-0.0169191716475586,-0.0169191716475586,-0.002540845243047882,0.026075849847210564,0.008126999268990218,-0.002540845243047882,-0.002540845243047882
17,1/30/2013,3.8971168793864794e-05,0.0046122274386616495,0.017354105149028794,3.8971168793864794e-05,3.8971168793864794e-05,0.0018764593771481153,0.0064497156470159,0.019191593357383047,0.0018764593771481153,0.0018764593771481153,0.0003209920699170179,0.004894248339784803,0.017636126050151947,0.0003209920699170179,0.0003209920699170179,0.00802703772035023,0.012600293990218014,0.02534217170058516,0.00802703772035023,0.00802703772035023,0.009796213374972058,0.014369469644839844,0.02711134735520699,0.009796213374972058,0.009796213374972058
18,1/31/2013,-0.02240073702645223,0.002240614551147733,0.015286443717320427,-0.02240073702645223,-0.02240073702645223,-0.02217275586652516,0.002468595711074805,0.0155144248772475,-0.02217275586652516,-0.02217275586652516,-0.028698886598959018,-0.004057535021359055,0.008988294144813638,-0.028698886598959018,-0.028698886598959018,-0.03591821331947079,-0.011276861741870826,0.0017689674243018677,-0.03591821331947079,-0.03591821331947079,-0.027532696188563143,-0.002891344610963181,0.010154484555209512,-0.027532696188563143,-0.027532696188563143
19,2/1/2013,0.0018183385446823644,0.009805373615618956,-0.025801187221397633,0.0018183385446823644,0.0018183385446823644,0.0033285973829890684,0.01131563245392566,-0.02429092838309093,0.0033285973829890684,0.0033285973829890684,0.0029899387898455407,0.010976973860782132,-0.024629586976234456,0.0029899387898455407,0.0029899387898455407,0.006380636512749548,0.01436767158368614,-0.02123888925333045,0.006380636512749548,0.006380636512749548,0.005220565545022515,0.013207600615959107,-0.02239896022105748,0.005220565545022515,0.005220565545022515
20,2/4/2013,0.0069155031170018335,0.016696080557219866,0.01860471744514641,0.0069155031170018335,0.0069155031170018335,0.0006251612643917333,0.010405738704609766,0.012314375592536309,0.0006251612643917333,0.0006251612643917333,0.004630031849865988,0.01441060929008402,0.016319246178010564,0.004630031849865988,0.004630031849865988,-0.0018928664629840938,0.007887710977233939,0.009796347865160482,-0.0018928664629840938,-0.0018928664629840938,-0.01199209195612088,-0.002211514515902847,-0.00030287762797630334,-0.01199209195612088,-0.01199209195612088
21,2/5/2013,0.01248919453966748,-0.01373563138907089,-0.025807026020955654,0.01248919453966748,0.01248919453966748,0.017075656496705366,-0.009149169432033002,-0.021220564063917764,0.017075656496705366,0.017075656496705366,0.0257676953687081,-0.0004571305600302709,-0.012528525191915035,0.0257676953687081,0.0257676953687081,0.025920278791239964,-0.00030454713749840465,-0.012375941769383168,0.025920278791239964,0.025920278791239964,0.009743320056431519,-0.016481505872306852,-0.028552900504191615,0.009743320056431519,0.009743320056431519
22,2/6/2013,-0.009815612347479056,0.007521238507171094,-0.0059690199182674455,-0.009815612347479056,-0.009815612347479056,-0.013809900589614269,0.0035269502650358813,-0.009963308160402659,-0.013809900589614269,-0.013809900589614269,-0.01155735194882226,0.005779498905827889,-0.00771075951961065,-0.01155735194882226,-0.01155735194882226,-0.016282320928671323,0.001054529925978826,-0.012435728499459713,-0.016282320928671323,-0.016282320928671323,-0.016209858045406474,0.0011269928092436736,-0.012363265616194866,-0.016209858045406474,-0.016209858045406474
23,2/7/2013,-0.0037362112776408527,-0.007393379901951481,0.007321517543626311,-0.0037362112776408527,-0.0037362112776408527,-0.001520016195632949,-0.005177184819943577,0.009537712625634215,-0.001520016195632949,-0.001520016195632949,-0.0004677815920837735,-0.004124950216394401,0.01058994722918339,-0.0004677815920837735,-0.0004677815920837735,-0.00044503370021109186,-0.0041022023245217195,0.010612695121056072,-0.00044503370021109186,-0.00044503370021109186,-0.005458442978261459,-0.009115611602572087,0.005599285843005704,-0.005458442978261459,-0.005458442978261459
24,2/8/2013,-0.006839292686886387,-0.012677275121944135,0.0019953687732844946,-0.006839292686886387,-0.006839292686886387,-0.002188477459339889,-0.008026459894397639,0.006646184000830992,-0.002188477459339889,-0.002188477459339889,0.0013231042868472277,-0.004514878148210522,0.010157765747018108,0.0013231042868472277,0.0013231042868472277,-0.0002358459104854155,-0.006073828345543165,0.008598815549685465,-0.0002358459104854155,-0.0002358459104854155,0.003269028223821022,-0.0025689542112367274,0.012103689683991902,0.003269028223821022,0.003269028223821022
25,2/11/2013,-0.003137180298674401,-0.0009712045672945837,0.019706416015768804,-0.003137180298674401,-0.003137180298674401,-0.0026455479821486114,-0.0004795722507687941,0.020198048332294594,-0.0026455479821486114,-0.0026455479821486114,-0.0006352786237244523,0.0015306971076553648,0.022208317690718755,-0.0006352786237244523,-0.0006352786237244523,0.0015546815401569903,0.0037206572715368074,0.024398277854600196,0.0015546815401569903,0.0015546815401569903,-0.0005961118893687473,0.0015698638420110697,0.02224748442507446,-0.0005961118893687473,-0.0005961118893687473
26,2/12/2013,0.012629201453919853,0.006829412252564091,0.00906362313424168,0.012629201453919853,0.012629201453919853,0.006858152321236086,0.0010583631198803232,0.0032925740015579117,0.006858152321236086,0.006858152321236086,0.004771084869835936,-0.0010287043315198273,0.0012055065501577612,0.004771084869835936,0.004771084869835936,0.011713948749192852,0.005914159547837089,0.008148370429514678,0.011713948749192852,0.011713948749192852,0.015182002356186285,0.009382213154830524,0.011616424036508113,0.015182002356186285,0.015182002356186285
27,2/13/2013,0.02579475472933393,-0.0017386925455662948,0.010161454112059282,0.02579475472933393,0.02579475472933393,0.028477452585161947,0.0009440053102617226,0.012844151967887301,0.028477452585161947,0.028477452585161947,0.03647015467877511,0.00893670740387489,0.020836854061500466,0.03647015467877511,0.03647015467877511,0.032149698649246244,0.0046162513743460195,0.016516398031971597,0.032149698649246244,0.032149698649246244,0.032757609091973214,0.005224161817072992,0.01712430847469857,0.032757609091973214,0.032757609091973214
28,2/14/2013,0.00551422859954304,-0.00398219274607022,-0.004576321800508373,0.00551422859954304,0.00551422859954304,0.004299952236968331,-0.0051964691086449286,-0.005790598163083081,0.004299952236968331,0.004299952236968331,0.01982338521205556,0.010326963866442301,0.009732834812004147,0.01982338521205556,0.01982338521205556,0.03011367644329727,0.020617255097684008,0.020023126043245857,0.03011367644329727,0.03011367644329727,0.01047302502606096,0.0009766036804477003,0.00038247462600954785,0.01047302502606096,0.01047302502606096
29,2/15/2013,0.02501300334854262,0.004525433075342313,0.013632603276654243,0.02501300334854262,0.02501300334854262,0.02324788968129959,0.002760319408099284,0.011867489609411214,0.02324788968129959,0.02324788968129959,0.02120038698552592,0.0007128167123256133,0.009819986913637543,0.02120038698552592,0.02120038698552592,0.022065379250788192,0.0015778089775878848,0.010684979178899814,0.022065379250788192,0.022065379250788192,0.0263630361668379,0.0058754658936375935,0.014982636094949523,0.0263630361668379,0.0263630361668379
30,2/19/2013,-0.0021276985537932473,-0.004956747955418254,-0.01496611344148483,-0.0021276985537932473,-0.0021276985537932473,-0.0023876318162673604,-0.005216681217892368,-0.015226046703958943,-0.0023876318162673604,-0.0023876318162673604,0.0011096051913189898,-0.0017194442103060175,-0.011728809696372591,0.0011096051913189898,0.0011096051913189898,-0.0002787847273513378,-0.003107834128976345,-0.013117199615042919,-0.0002787847273513378,-0.0002787847273513378,-0.006140149380638782,-0.00896919878226379,-0.018978564268330365,-0.006140149380638782,-0.006140149380638782
31,2/20/2013,0.003370295060281126,0.02490008023825266,-0.0031673181289776572,0.003370295060281126,0.003370295060281126,0.00040547899417692733,0.021935264172148458,-0.006132134195081856,0.00040547899417692733,0.00040547899417692733,-0.001573924210319438,0.019955860967652093,-0.008111537399578221,-0.001573924210319438,-0.001573924210319438,-0.0018072428508964806,0.01972254232707505,-0.008344856040155264,-0.0018072428508964806,-0.0018072428508964806,0.009577442403503125,0.031107227581474654,0.003039829214244342,0.009577442403503125,0.009577442403503125
32,2/21/2013,-0.010700509034697513,0.015216076540039647,0.010773721188471617,-0.010700509034697513,-0.010700509034697513,-0.01537660760657309,0.010539977968164069,0.0060976226165960394,-0.01537660760657309,-0.01537660760657309,-0.015538563232632563,0.010378022342104597,0.005935666990536567,-0.015538563232632563,-0.015538563232632563,-0.01897958696855381,0.00693699860618335,0.0024946432546153192,-0.01897958696855381,-0.01897958696855381,-0.009097806178307079,0.016818779396430082,0.01237642404486205,-0.009097806178307079,-0.009097806178307079
33,2/22/2013,-0.014280129373617664,-0.0038426746625983945,-0.023010256969085745,-0.014280129373617664,-0.014280129373617664,-0.013975712966739436,-0.003538258255720167,-0.022705840562207518,-0.013975712966739436,-0.013975712966739436,-0.01643337205987295,-0.005995917348853678,-0.02516349965534103,-0.01643337205987295,-0.01643337205987295,-0.018716640939970764,-0.008279186228951494,-0.027446768535438846,-0.018716640939970764,-0.018716640939970764,-0.014258904081546812,-0.003821449370527543,-0.022989031677014896,-0.014258904081546812,-0.014258904081546812
34,2/25/2013,-0.00016759681699545295,0.01946350151458605,-0.00684045292579593,-0.00016759681699545295,-0.00016759681699545295,0.006603140927052779,0.02623423925863428,-6.97151817476982e-05,0.006603140927052779,0.006603140927052779,0.0016789053183182655,0.021310003649899767,-0.004993950790482211,0.0016789053183182655,0.0016789053183182655,0.0010264312190692692,0.02065752955065077,-0.005646424889731208,0.0010264312190692692,0.0010264312190692692,0.0019135090798233848,0.021544607411404886,-0.004759347028977092,0.0019135090798233848,0.0019135090798233848
35,2/26/2013,0.0033164162410967975,0.0049471557461001885,-0.014062106907368687,0.0033164162410967975,0.0033164162410967975,0.0002570444359410876,0.0018877839409444782,-0.017121478712524396,0.0002570444359410876,0.0002570444359410876,0.0011314504211265971,0.0027621899261299878,-0.01624707272733889,0.0011314504211265971,0.0011314504211265971,0.009161830719702193,0.010792570224705582,-0.008216692428763293,0.009161830719702193,0.009161830719702193,0.007849898423064225,0.009480637928067616,-0.00952862472540126,0.007849898423064225,0.007849898423064225
36,2/27/2013,0.0013587197040562833,-0.005189515531014269,0.013366188171988102,0.0013587197040562833,0.0013587197040562833,-0.0009965306858849988,-0.007544765920955551,0.01101093778204682,-0.0009965306858849988,-0.0009965306858849988,0.0016297316821002258,-0.004918503552970326,0.013637200150032044,0.0016297316821002258,0.0016297316821002258,0.00902513060704103,0.002476895371970477,0.021032599074972846,0.00902513060704103,0.00902513060704103,-0.0007758182891242187,-0.0073240535241947706,0.0112316501788076,-0.0007758182891242187,-0.0007758182891242187
37,2/28/2013,-0.006922880947481367,0.005960034435573801,-0.0070576311434167194,-0.006922880947481367,-0.006922880947481367,-0.007030416756126276,0.005852498626928892,-0.007165166952061628,-0.007030416756126276,-0.007030416756126276,-0.0064130076484539035,0.006469907734601264,-0.006547757844389256,-0.0064130076484539035,-0.0064130076484539035,-0.0014945616041323164,0.011388353778922852,-0.0016293118000676688,-0.0014945616041323164,-0.0014945616041323164,-0.006483078830732628,0.006399836552322539,-0.006617829026667981,-0.006483078830732628,-0.006483078830732628
38,3/1/2013,0.0018494813561082974,-8.904292198516107e-05,-0.0031442590628847572,0.0018494813561082974,0.0018494813561082974,0.0027213554375851478,0.0007828311594916893,-0.002272384981407907,0.0027213554375851478,0.0027213554375851478,0.006706534312625492,0.004768010034532033,0.0017127938936324365,0.006706534312625492,0.006706534312625492,0.007690875363934802,0.005752351085841344,0.0026971349449417476,0.007690875363934802,0.007690875363934802,0.004441342070431047,0.0025028177923375884,-0.000552398348562008,0.004441342070431047,0.004441342070431047
39,3/4/2013,0.004262927652199664,0.0038701488736315667,0.028643069981092464,0.004262927652199664,0.004262927652199664,0.003394903112210002,0.003002124333641905,0.027775045441102802,0.003394903112210002,0.003394903112210002,0.002314770761638706,0.001921991983070609,0.026694913090531507,0.002314770761638706,0.002314770761638706,0.006609450781301023,0.006216672002732926,0.030989593110193822,0.006609450781301023,0.006609450781301023,0.01151836612503412,0.011125587346466024,0.03589850845392692,0.01151836612503412,0.01151836612503412
40,3/5/2013,-0.0006497568124613634,-0.002430389632437732,0.001959423956466826,-0.0006497568124613634,-0.0006497568124613634,0.005097862414972478,0.0033172295949961093,0.0077070431839006675,0.005097862414972478,0.005097862414972478,0.0013564593769312926,-0.00042417344304507623,0.003965640145859482,0.0013564593769312926,0.0013564593769312926,0.010255563575693046,0.008474930755716677,0.012864744344621235,0.010255563575693046,0.010255563575693046,-0.002507405364767094,-0.004288038184743463,0.00010177540416109535,-0.002507405364767094,-0.002507405364767094
41,3/6/2013,3.3454094340585726e-05,-0.006155883393115468,0.007316312522789468,3.3454094340585726e-05,3.3454094340585726e-05,-0.003804987522595972,-0.009994325010052025,0.003477870905852911,-0.003804987522595972,-0.003804987522595972,-0.004143633321702171,-0.010332970809158223,0.0031392251067467124,-0.004143633321702171,-0.004143633321702171,-0.00327910605341544,-0.009468443540871493,0.004003752375033443,-0.00327910605341544,-0.00327910605341544,-0.01675866773752763,-0.022948005224983685,-0.009475809309078747,-0.01675866773752763,-0.01675866773752763
42,3/7/2013,-0.00827038401492131,0.0015968619866827318,0.019333672974698617,-0.00827038401492131,-0.00827038401492131,-0.007456734573045451,0.0024105114285585903,0.020147322416574475,-0.007456734573045451,-0.007456734573045451,-0.00530675800202924,0.004560487999574802,0.022297298987590686,-0.00530675800202924,-0.00530675800202924,-0.009805604341395397,6.164166020864326e-05,0.01779845264822453,-0.009805604341395397,-0.009805604341395397,-0.010725242708716776,-0.0008579967071127344,0.01687881428090315,-0.010725242708716776,-0.010725242708716776
43,3/8/2013,0.008147419831461724,0.008894864882675232,0.019397555606152698,0.008147419831461724,0.008147419831461724,0.005056201255865701,0.005803646307079209,0.016306337030556672,0.005056201255865701,0.005056201255865701,0.00068997538398324,0.0014374204351967484,0.011940111158674212,0.00068997538398324,0.00068997538398324,0.002691331601068805,0.0034387766522823134,0.013941467375759777,0.002691331601068805,0.002691331601068805,0.004624491392577258,0.005371936443790766,0.01587462716726823,0.004624491392577258,0.004624491392577258
44,3/11/2013,0.00026160580244823225,-0.006036534926017347,-0.032000714740939636,0.00026160580244823225,0.00026160580244823225,-0.0006225564850964272,-0.006920697213562007,-0.03288487702848429,-0.0006225564850964272,-0.0006225564850964272,0.0021565358131158978,-0.004141604915349682,-0.030105784730271968,0.0021565358131158978,0.0021565358131158978,0.003578380680769649,-0.00271976004769593,-0.02868393986261822,0.003578380680769649,0.003578380680769649,-0.00218321621561231,-0.00848135694407789,-0.034445536759000174,-0.00218321621561231,-0.00218321621561231
45,3/12/2013,-0.006386932099599192,0.015069638857068163,-0.019490812273096472,-0.006386932099599192,-0.006386932099599192,-0.0077730049813305325,0.013683565975336822,-0.020876885154827815,-0.0077730049813305325,-0.0077730049813305325,-0.009177321029228292,0.012279249927439062,-0.022281201202725573,-0.009177321029228292,-0.009177321029228292,-0.014546148416435003,0.006910422540232352,-0.027650028589932284,-0.014546148416435003,-0.014546148416435003,-0.0034308257485696075,0.018025745208097747,-0.01653470592206689,-0.0034308257485696075,-0.0034308257485696075
46,3/13/2013,-0.001887077923273262,-0.007412149931946303,-0.014406768932287439,-0.001887077923273262,-0.001887077923273262,-0.004609848964551623,-0.010134920973224664,-0.0171295399735658,-0.004609848964551623,-0.004609848964551623,0.005252606249816972,-0.0002724657588560695,-0.007267084759197205,0.005252606249816972,0.005252606249816972,-0.0007306434024756093,-0.00625571541114865,-0.013250334411489786,-0.0007306434024756093,-0.0007306434024756093,-0.00039392378859251986,-0.005918995797265561,-0.012913614797606696,-0.00039392378859251986,-0.00039392378859251986
47,3/14/2013,0.010599703829670069,0.00785526961713748,0.015291525112844684,0.010599703829670069,0.010599703829670069,0.00863576122670745,0.00589132701417486,0.013327582509882065,0.00863576122670745,0.00863576122670745,0.0002912791146459457,-0.0024531550978866435,0.00498310039782056,0.0002912791146459457,0.0002912791146459457,0.007379769037481838,0.004635334824949249,0.012071590320656453,0.007379769037481838,0.007379769037481838,0.010911999332571434,0.008167565120038845,0.015603820615746049,0.010911999332571434,0.010911999332571434
48,3/15/2013,-0.00820927431095102,-0.0067495886092750566,0.011492263105742872,-0.00820927431095102,-0.00820927431095102,-0.009672555786253277,-0.008212870084577314,0.010028981630440612,-0.009672555786253277,-0.009672555786253277,-0.0025869593902771056,-0.001127273688601143,0.017114578026416784,-0.0025869593902771056,-0.0025869593902771056,-0.0040160746186298415,-0.002556388916953879,0.01568546279806405,-0.0040160746186298415,-0.0040160746186298415,-0.01506902574555582,-0.013609340043879857,0.004632511671138071,-0.01506902574555582,-0.01506902574555582
49,3/18/2013,-0.006194886299285359,0.01727971330436576,-0.010411187096635756,-0.006194886299285359,-0.006194886299285359,-0.0028523326214407617,0.02062226698221036,-0.007068633418791158,-0.0028523326214407617,-0.0028523326214407617,-0.0051738322170056415,0.01830076738664548,-0.009390133014356039,-0.0051738322170056415,-0.0051738322170056415,-0.00632553394298241,0.017149065660668712,-0.010541834740332807,-0.00632553394298241,-0.00632553394298241,-0.00100166597035738,0.02247293363329374,-0.005217966767707777,-0.00100166597035738,-0.00100166597035738
50,3/19/2013,-0.004059688251826833,0.005997317058732183,0.02218393203189399,-0.004059688251826833,-0.004059688251826833,-0.003637353314030141,0.006419651996528875,0.022606266969690685,-0.003637353314030141,-0.003637353314030141,-0.008500202608372713,0.0015568027021863025,0.01774341767534811,-0.008500202608372713,-0.008500202608372713,-0.00802416420779998,0.0020328411027590353,0.018219456075920844,-0.00802416420779998,-0.00802416420779998,-0.0012556295858477421,0.008801375724711274,0.024987990697873084,-0.0012556295858477421,-0.0012556295858477421
51,3/20/2013,0.01394993433339779,-0.014186386057155538,0.003451015912801252,0.01394993433339779,0.01394993433339779,0.01399924806674165,-0.01413707232381168,0.0035003296461451104,0.01399924806674165,0.01399924806674165,0.018597639394802003,-0.009538680995751324,0.008098720974205467,0.018597639394802003,0.018597639394802003,0.01849197414054965,-0.009644346250003677,0.007993055719953112,0.01849197414054965,0.01849197414054965,0.014321181794408614,-0.013815138596144715,0.003822263373812076,0.014321181794408614,0.014321181794408614
52,3/21/2013,-0.0028375500161768145,0.015524039388238244,0.0028656963906320363,-0.0028375500161768145,-0.0028375500161768145,-0.00567522902427516,0.012686360380139898,2.801738253369046e-05,-0.00567522902427516,-0.00567522902427516,-0.014928399913863355,0.003433189490551703,-0.009225153507054504,-0.014928399913863355,-0.014928399913863355,-0.008485722391285165,0.009875867013129893,-0.0027824759844763134,-0.008485722391285165,-0.008485722391285165,0.007250739690993413,0.02561232909540847,0.012953986097802263,0.007250739690993413,0.007250739690993413
